Motorola,"moto g stylus 5G - 128GB ",249.99,249.99,"moto g stylus 5G",//www.att.com/catalog/en/skus/images/motorola-moto%20g%20stylus%205g-cosmic%20emerald-450x350.png,sku1260004,//www.att.com/cellphones/motorola/moto-g-stylus-5g.html#sku=sku1260004,"moto g stylus 5G",900000046,4.4426,prod10310687,pda,/shopmobile/cellphones/motorola/moto-g-stylus-5g.html#sku=sku1260004,//www.att.com/cellphones/motorola/moto-g-stylus-5g.html#sku=sku1260004,"Say hello to the moto g stylus 5G featuring a speedy octa core processor, large 6.8-inch FHD+ Max Vision display, quad rear camera 48+8 Wide+5 Macro+2 Depth MP, and powerful 5,000 mAh fast charging battery.",249.99,//www.att.com/buy/phones/moto-g-stylus-5g-128gb-cosmic-emerald.html
Samsung,"Samsung Galaxy S22 Ultra - 256GB ",1199.99,1199.99,"Galaxy S22 Ultra",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22%20ultra-phantom%20white-450x350.png,sku2490235,//www.att.com/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,"Samsung Galaxy S22 Ultra",435221,0,prod10490235,pda,/shopmobile/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,//www.att.com/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,"Presenting the Samsung Galaxy S22 Ultra. Create videos with the 108 MP rear camera. Use the embedded S Pen to sketch ideas on your phone. A battery for a day, and into the next, and super speed with fast processor.",1199.99,//www.att.com/buy/phones/samsung-galaxy-s22-ultra-256gb-phantom-white.html
Samsung,"Samsung Galaxy S22 Ultra - 512GB ",1299.99,1299.99,"Galaxy S22 Ultra",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22%20ultra-phantom%20white-450x350.png,sku2490234,//www.att.com/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,"Samsung Galaxy S22 Ultra",554385,0,prod10490234,pda,/shopmobile/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,//www.att.com/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,"Presenting the Samsung Galaxy S22 Ultra. Create videos with the 108 MP rear camera. Use the embedded S Pen to sketch ideas on your phone. A battery for a day, and into the next, and super speed with fast processor.",1299.99,//www.att.com/buy/phones/samsung-galaxy-s22-ultra-512gb-phantom-white.html
Samsung,"Samsung Galaxy S22 - 128GB ",799.99,799.99,"Galaxy S22",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22-green-450x350.png,sku2490232,//www.att.com/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,"Samsung Galaxy S22",0,0,prod10490230,pda,/shopmobile/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,//www.att.com/tablets/ipad/apple-ipad-pro-129-inch-2021.html#sku=sku1240045,"The Samsung Galaxy S22. Take and share adorable pet portraits with the 50 MP rear camera. Video calls look incredible on the 6.1-inch display. And the seamless camera detailing provides a striking design.",799.99,//www.att.com/buy/phones/samsung-galaxy-s22-128gb-green.html
Samsung,"Samsung Galaxy A12 - 32GB ",179.99,179.99,"Galaxy A12",//www.att.com/catalog/en/skus/images/samsung-galaxy%20a12-black-450x350.png,sku1230007,//www.att.com/cellphones/samsung/samsung-galaxy-a12.html#sku=sku1230007,"Samsung Galaxy A12",45372,4.1484,prod10290259,pda,/shopmobile/cellphones/samsung/samsung-galaxy-a12.html#sku=sku1230007,//www.att.com/cellphones/samsung/samsung-galaxy-a12.html#sku=sku1230007,"The Samsung Galaxy A12 has a 6.5-inch display, a quad rear camera system, an octa-core processor, and a long-lasting battery so you can stay connected to your favorite people. Galaxy essentials for everyday life with AT&T - all on America’s Best Network<sup>1</sup>.
",179.99,//www.att.com/buy/phones/samsung-galaxy-a12-32gb-black.html
Samsung,"Samsung Galaxy S22 - 256GB ",799.99,799.99,"Galaxy S22",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22-phantom%20white-450x350.png,sku2490230,//www.att.com/cellphones/samsung/samsung-galaxy-a12.html#sku=sku1230007,"Samsung Galaxy S22",329869,0,prod10490231,pda,/shopmobile/cellphones/samsung/samsung-galaxy-a12.html#sku=sku1230007,//www.att.com/cellphones/samsung/samsung-galaxy-a12.html#sku=sku1230007,"The Samsung Galaxy S22. Take and share adorable pet portraits with the 50 MP rear camera. Video calls look incredible on the 6.1-inch display. And the seamless camera detailing provides a striking design.",799.99,//www.att.com/buy/phones/samsung-galaxy-s22-256gb-phantom-white.html
AT&T,"AT&T Calypso 2 - AT&T PREPAID - 32GB ",79.99,79.99,"Calypso 2",//www.att.com/catalog/en/skus/images/at%26t-calypso%202-satin%20silver-450x350.png,sku2400223,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150094,"AT&T Calypso 2 - AT&T PREPAID",900000020,3.6,prod10410232,pda,/shopmobile/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150094,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150094,"AT&T Calypso 2's large 5.5-inch display is perfect for taking great photos with the 5MP front/8MP rear camera. Loaded with Android 11 (Go Edition) and 2GB/32GB memory, Calypso 2 helps you save data and keeps you on the go longer on the 2500mAh battery.",79.99,//www.att.com/buy/prepaid-phones/att-calypso-2-32gb-satin-silver-prepaid.html
Samsung,"Samsung Galaxy S22 - 256GB ",799.99,799.99,"Galaxy S22",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22-pink%20gold-450x350.png,sku2490225,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"Samsung Galaxy S22",900000056,0,prod10490231,pda,/shopmobile/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"The Samsung Galaxy S22. Take and share adorable pet portraits with the 50 MP rear camera. Video calls look incredible on the 6.1-inch display. And the seamless camera detailing provides a striking design.",799.99,//www.att.com/buy/phones/samsung-galaxy-s22-256gb-pink-gold.html
Samsung,"Samsung Galaxy S22 - 128GB ",799.99,799.99,"Galaxy S22",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22-phantom%20white-450x350.png,sku2490223,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"Samsung Galaxy S22",0,0,prod10490230,pda,/shopmobile/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"The Samsung Galaxy S22. Take and share adorable pet portraits with the 50 MP rear camera. Video calls look incredible on the 6.1-inch display. And the seamless camera detailing provides a striking design.",799.99,//www.att.com/buy/phones/samsung-galaxy-s22-128gb-phantom-white.html
Samsung,"Samsung Galaxy S22 - 128GB ",799.99,799.99,"Galaxy S22",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s22-phantom%20black-450x350.png,sku2490222,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"Samsung Galaxy S22",0,0,prod10490230,pda,/shopmobile/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"The Samsung Galaxy S22. Take and share adorable pet portraits with the 50 MP rear camera. Video calls look incredible on the 6.1-inch display. And the seamless camera detailing provides a striking design.",799.99,//www.att.com/buy/phones/samsung-galaxy-s22-128gb-phantom-black.html
Motorola,"moto g PLAY - AT&T PREPAID - 32GB ",99.99,99.99,"moto g PLAY",//www.att.com/catalog/en/skus/images/motorola-moto%20g%20play-flash%20gray-450x350.png,sku2490220,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"moto g PLAY - AT&T PREPAID",900000025,0,prod10490228,pda,/shopmobile/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,//www.att.com/cellphones/iphone/apple-iphone-12-pro-max.html#sku=sku1150097,"Watch games, movies, and video chats come to life on its massive ultra-wide display. Keep the fun going for up to three days<sup>1</sup> with a massive 5,000mAh battery. Whether it's the responsive performance or dual camera system, there's more to love with moto g play.",99.99,//www.att.com/buy/prepaid-phones/motorola-moto-g-play-32gb-flash-gray-prepaid.html
LG,"LG VELVET 5G - 128GB ",599.99,599.99,"VELVET 5G",//www.att.com/catalog/en/skus/images/lg-velvet%205g-aurora%20silver-450x350.png,sku1070007,//www.att.com/cellphones/lg/lg-velvet.html#sku=sku1070007,"LG VELVET 5G",422,4.3064,prod10100237,pda,/shopmobile/cellphones/lg/lg-velvet.html#sku=sku1070007,//www.att.com/cellphones/lg/lg-velvet.html#sku=sku1070007,"The LG VELVET(TM) 5G stands out in a crowd with a striking design, premium features, and unbridled performance.",599.99,//www.att.com/buy/phones/lg-velvet-5g-128gb-aurora-silver.html
Samsung,"Samsung Galaxy XCover Pro - 64GB ",509.99,509.99,"Galaxy XCover Pro",//www.att.com/catalog/en/skus/images/samsung-galaxy%20xcover%20pro-black-450x350.png,sku1180032,//www.att.com/cellphones/samsung/samsung-galaxy-xcover-pro.html#sku=sku1180032,"Samsung Galaxy XCover Pro",14118,3.7273,prod10230240,pda,/shopmobile/cellphones/samsung/samsung-galaxy-xcover-pro.html#sku=sku1180032,//www.att.com/cellphones/samsung/samsung-galaxy-xcover-pro.html#sku=sku1180032,"Be ready for anything with the Samsung Galaxy XCover Pro. This rugged 4G LTE smartphone can seamlessly move from the work site to the camp site. Just like you, the Samsung Galaxy XCover Pro makes no excuses and gets the job done. ",509.99,//www.att.com/buy/phones/samsung-galaxy-xcover-pro-64gb-black.html
Kyocera,,449.99,449.99,"DuraForce PRO 2",//www.att.com/catalog/en/skus/images/kyocera-duraforce%20pro%202-black-450x350.png,sku9540240,//www.att.com/cellphones/kyocera/duraforce-pro-2.html#sku=sku9540240,"Kyocera DuraForce PRO 2",13345,4.1174,prod10190241,pda,/shopmobile/cellphones/kyocera/duraforce-pro-2.html#sku=sku9540240,//www.att.com/cellphones/kyocera/duraforce-pro-2.html#sku=sku9540240,"DuraForce PRO 2 is an LTE smartphone that's ready for your wild adventures, with 106dB loudspeakers, noise-cancelling, PTT support, ample security features, wireless charging, USB Type-C, 4K action camera, and a 2 year manufacturer's warranty.",449.99,//www.att.com/buy/phones/kyocera-duraforce-pro-2-64gb-black.html
Samsung,"Samsung Galaxy S20 Ultra 5G - 128GB ",1399.99,1399.99,"Galaxy S20 Ultra 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s20%20ultra%205g-cosmic%20black-450x350.png,sku1000443,//www.att.com/cellphones/samsung/samsung-galaxy-s20-ultra-5g.html#sku=sku1000443,"Samsung Galaxy S20 Ultra 5G",1194,4.3827,prod10000484,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s20-ultra-5g.html#sku=sku1000443,//www.att.com/cellphones/samsung/samsung-galaxy-s20-ultra-5g.html#sku=sku1000443,"The Samsung Galaxy S20 Ultra 5G is the ultimate powerhouse with an astonishing camera and unprecedented 100X Ultra Space Zoom.",1399.99,//www.att.com/buy/phones/samsung-galaxy-s20-ultra-5g-128gb-cosmic-black.html
Samsung,"Samsung Galaxy S20+ 5G - 128GB ",1199.99,1199.99,"Galaxy S20+ 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s20+%205g-cosmic%20black-450x350.png,sku1000446,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"Samsung Galaxy S20+ 5G",5690,4.3273,prod10630223,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"The Samsung Galaxy S20+ 5G helps you superpower virtually everything you create with pro-grade-like quad lenses and 30X Super Space Zoom.",1199.99,//www.att.com/buy/phones/samsung-galaxy-s20plus-5g-128gb-cosmic-black.html
Samsung,"Samsung Galaxy S21 FE 5G - 128GB ",699.99,699.99,"Galaxy S21 FE 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s21%20fe%205g-lavender-450x350.png,sku2440223,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"Samsung Galaxy S21 FE 5G",126142,4.216,prod10440245,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"The Samsung Galaxy S21 FE 5G features the best processor in a Galaxy smartphone, so you can do more & take advantage of AT&T 5G<sup>1</sup>. Its battery keeps you going all day & into the night<sup>2</sup>. And capture your best side with its impressive 32 MP selfie camera.",699.99,//www.att.com/buy/phones/samsung-galaxy-s21-fe-5g-128gb-lavender.html
Samsung,"Samsung Galaxy S21 FE 5G - 256GB ",769.99,769.99,"Galaxy S21 FE 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s21%20fe%205g-graphite-450x350.png,sku2440224,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"Samsung Galaxy S21 FE 5G",82596,4.216,prod10440246,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"The Samsung Galaxy S21 FE 5G features the best processor in a Galaxy smartphone, so you can do more & take advantage of AT&T 5G<sup>1</sup>. Its battery keeps you going all day & into the night<sup>2</sup>. And capture your best side with its impressive 32 MP selfie camera.",769.99,//www.att.com/buy/phones/samsung-galaxy-s21-fe-5g-256gb-graphite.html
Samsung,"Samsung Galaxy S21 FE 5G - 128GB ",699.99,699.99,"Galaxy S21 FE 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s21%20fe%205g-white-450x350.png,sku2440225,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"Samsung Galaxy S21 FE 5G",26619,4.216,prod10440245,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,//www.att.com/cellphones/samsung/samsung-galaxy-s20plus-5g.html#sku=sku1000446,"The Samsung Galaxy S21 FE 5G features the best processor in a Galaxy smartphone, so you can do more & take advantage of AT&T 5G<sup>1</sup>. Its battery keeps you going all day & into the night<sup>2</sup>. And capture your best side with its impressive 32 MP selfie camera.",699.99,//www.att.com/buy/phones/samsung-galaxy-s21-fe-5g-128gb-white.html
AT&T,"AT&T RADIANT Max 5G - 64GB ",179.99,179.99,"RADIANT Max 5G",//www.att.com/catalog/en/skus/images/at%26t-radiant%20max%205g-electric%20blue-450x350.png,sku2360220,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"AT&T RADIANT Max 5G - AT&T PREPAID",900000018,3.2941,prod10340232,pda,/shopmobile/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"The AT&amp;T RADIANT&trade; Max 5G can transform your world by bringing more to your fingertips in real time than ever before, and its powerful Octa-core MediaTek Dimensity 700 processor ensures remarkable performance so you can live life seamlessly, whether at work or at play.",179.99,//www.att.com/buy/prepaid-phones/att-radiant-max-5g-64gb-electric-blue-prepaid.html
AT&T,,0.00,0.00,"Universal Activation Card",//www.att.com/catalog/en/skus/images/at%26t-universal%20activation%20card-black-450x350.png,sku9900286,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"AT&T Universal Activation Card",189985,0,prod10550279,network,/shopmobile/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"AT&T Universal Activation Card",0.00,//www.att.com/buy/phones/att-universal-activation-card-phone-black-samsung-watch.html
Samsung,"Samsung Galaxy S21 FE 5G - 128GB ",699.99,699.99,"Galaxy S21 FE 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s21%20fe%205g-graphite-450x350.png,sku2440221,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"Samsung Galaxy S21 FE 5G",900000049,4.216,prod10440245,pda,/shopmobile/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"The Samsung Galaxy S21 FE 5G features the best processor in a Galaxy smartphone, so you can do more & take advantage of AT&T 5G<sup>1</sup>. Its battery keeps you going all day & into the night<sup>2</sup>. And capture your best side with its impressive 32 MP selfie camera.",699.99,//www.att.com/buy/phones/samsung-galaxy-s21-fe-5g-128gb-graphite.html
Samsung,"Samsung Galaxy S21 FE 5G - 128GB ",699.99,699.99,"Galaxy S21 FE 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s21%20fe%205g-olive-450x350.png,sku2440222,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"Samsung Galaxy S21 FE 5G",43335,4.216,prod10440245,pda,/shopmobile/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,//www.att.com/cellphones/att/att-radiant-max-5g-att-prepaid.html#sku=sku2360220,"The Samsung Galaxy S21 FE 5G features the best processor in a Galaxy smartphone, so you can do more & take advantage of AT&T 5G<sup>1</sup>. Its battery keeps you going all day & into the night<sup>2</sup>. And capture your best side with its impressive 32 MP selfie camera.",699.99,//www.att.com/buy/phones/samsung-galaxy-s21-fe-5g-128gb-olive.html
Motorola,"motorola one 5G - 128GB ",444.99,444.99,"motorola one 5G",//www.att.com/catalog/en/skus/images/motorola-motorola%20one%205g-oxford%20blue-450x350.png,sku1090031,//www.att.com/cellphones/motorola/motorola-one-5g.html#sku=sku1090031,"motorola one 5G",7094,4.327,prod10120234,pda,/shopmobile/cellphones/motorola/motorola-one-5g.html#sku=sku1090031,//www.att.com/cellphones/motorola/motorola-one-5g.html#sku=sku1090031,"Meet the motorola one 5G, bringing 5G speed, a quad-camera system, and a 6.7-inch display to everyone. Capture photos with the 48 MP quad-camera system. Go for up to two days1 with the 5,000mAh battery. Enjoy your movies on the 6.7-inch display. And get to the good stuff fast with a fast processor.",444.99,//www.att.com/buy/phones/motorola-one-5g-128gb-oxford-blue.html
Samsung,"Samsung Galaxy A02s - AT&T PREPAID - 32GB ",119.99,119.99,"Galaxy A02s",//www.att.com/catalog/en/skus/images/samsung-galaxy%20a02s-black-450x350.png,sku1250031,//www.att.com/cellphones/samsung/samsung-galaxy-a02s-att-prepaid.html#sku=sku1250031,"Samsung Galaxy A02s - AT&T PREPAID",900000023,3.8571,prod10310490,pda,/shopmobile/cellphones/samsung/samsung-galaxy-a02s-att-prepaid.html#sku=sku1250031,//www.att.com/cellphones/samsung/samsung-galaxy-a02s-att-prepaid.html#sku=sku1250031,"You need a phone you can count on. With Galaxy A02s, we've taken the everyday essentials and kicked them up a notch. That means you get a long-lasting battery, expandable storage, a sleek edge-to-edge display and a stand-out multi-lens camera experience, all at an affordable price.",119.99,//www.att.com/buy/prepaid-phones/samsung-galaxy-a02s-32gb-black-prepaid.html
Samsung,"Samsung Galaxy Z Flip3 5G - 128GB ",999.99,999.99,"Galaxy Z Flip3 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20z%20flip3%205g-lavender-450x350.png,sku1690050,//www.att.com/cellphones/samsung/samsung-galaxy-z-flip3-5g.html#sku=sku1690050,"Samsung Galaxy Z Flip3 5G",58155,4.5225,prod10330306,pda,/shopmobile/cellphones/samsung/samsung-galaxy-z-flip3-5g.html#sku=sku1690050,//www.att.com/cellphones/samsung/samsung-galaxy-z-flip3-5g.html#sku=sku1690050,"The Samsung Galaxy Z Flip3 5G<sup>1</sup> holds its own with hands-free pics and video calls, is water resistant<sup>2</sup>, has cover screen for notifications, and can multi-task up to two apps at a time. Flex your way with AT&T 5G.",999.99,//www.att.com/buy/phones/samsung-galaxy-z-flip3-5g-128gb-lavender.html
Samsung,"Samsung Galaxy Z Flip3 5G - 128GB ",999.99,999.99,"Galaxy Z Flip3 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20z%20flip3%205g-phantom%20black-450x350.png,sku1690051,//www.att.com/cellphones/samsung/samsung-galaxy-z-flip3-5g.html#sku=sku1690051,"Samsung Galaxy Z Flip3 5G",58576,4.5241,prod10330306,pda,/shopmobile/cellphones/samsung/samsung-galaxy-z-flip3-5g.html#sku=sku1690051,//www.att.com/cellphones/samsung/samsung-galaxy-z-flip3-5g.html#sku=sku1690051,"The Samsung Galaxy Z Flip3 5G<sup>1</sup> holds its own with hands-free pics and video calls, is water resistant<sup>2</sup>, has cover screen for notifications, and can multi-task up to two apps at a time. Flex your way with AT&T 5G.",999.99,//www.att.com/buy/phones/samsung-galaxy-z-flip3-5g-128gb-phantom-black.html
Samsung,"Samsung Galaxy S20 5G - 128GB ",999.99,999.99,"Galaxy S20 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20s20%205g-cosmic%20gray-450x350.png,sku10000254,//www.att.com/cellphones/samsung/samsung-galaxy-s20-5g.html#sku=sku10000254,"Samsung Galaxy S20 5G",11940,4.4272,prod10630222,pda,/shopmobile/cellphones/samsung/samsung-galaxy-s20-5g.html#sku=sku10000254,//www.att.com/cellphones/samsung/samsung-galaxy-s20-5g.html#sku=sku10000254,"The Samsung Galaxy S20 5G, with innovative camera features and powerful battery, lets you transform and share your galaxy in fun ways.",999.99,//www.att.com/buy/phones/samsung-galaxy-s20-5g-128gb-cosmic-gray.html
Samsung,"Samsung Galaxy A51 5G - 128 GB ",499.99,499.99,"Galaxy A51 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20a51%205g-prism%20cube%20black-450x350.png,sku1070076,//www.att.com/cellphones/samsung/samsung-galaxy-a51-5g.html#sku=sku1070076,"Samsung Galaxy A51 5G",3302,3.9846,prod10100288,pda,/shopmobile/cellphones/samsung/samsung-galaxy-a51-5g.html#sku=sku1070076,//www.att.com/cellphones/samsung/samsung-galaxy-a51-5g.html#sku=sku1070076,"The Samsung Galaxy A51 5G offers amazing features at a great price. Take crisp, vibrant and pro-quality images with the quad cam, 48MP main camera. Get lost in your favorite entertainment with the 6.5"" Infinity display. And with the long-lasting and fast-charging 4,500mAh battery, you'll have the power you need to keep doing your favorite things.",499.99,//www.att.com/buy/phones/samsung-galaxy-a51-5g-128gb-prism-cube-black.html
Samsung,"Samsung Galaxy Z Fold3 5G - 256GB ",1799.99,1799.99,"Galaxy Z Fold3 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20z%20fold3%205g-phantom%20silver-450x350.png,sku1690043,//www.att.com/cellphones/samsung/samsung-galaxy-z-fold3-5g.html#sku=sku1690043,"Samsung Galaxy Z Fold3 5G",34415,4.6749,prod10330294,pda,/shopmobile/cellphones/samsung/samsung-galaxy-z-fold3-5g.html#sku=sku1690043,//www.att.com/cellphones/samsung/samsung-galaxy-z-fold3-5g.html#sku=sku1690043,"Meet the Samsung Galaxy Z Fold3 5G<sup>1</sup> with a 7.6-inch Infinity Flex QXGA+ 120Hz display and an Under Display Camera, so you can watch movies or play games on the edge-to-edge foldable screen. Multi-task for work and play with up to three multi-windows. Durability for confidence with water resistance<sup>2</sup>.",1799.99,//www.att.com/buy/phones/samsung-galaxy-z-fold3-5g-256gb-phantom-silver.html
Samsung,"Samsung Galaxy Z Fold3 5G - 256GB ",1799.99,1799.99,"Galaxy Z Fold3 5G",//www.att.com/catalog/en/skus/images/samsung-galaxy%20z%20fold3%205g-phantom%20green-450x350.png,sku1690044,//www.att.com/cellphones/samsung/samsung-galaxy-z-fold3-5g.html#sku=sku1690044,"Samsung Galaxy Z Fold3 5G",50359,4.6798,prod10330294,pda,/shopmobile/cellphones/samsung/samsung-galaxy-z-fold3-5g.html#sku=sku1690044,//www.att.com/cellphones/samsung/samsung-galaxy-z-fold3-5g.html#sku=sku1690044,"Meet the Samsung Galaxy Z Fold3 5G<sup>1</sup> with a 7.6-inch Infinity Flex QXGA+ 120Hz display and an Under Display Camera, so you can watch movies or play games on the edge-to-edge foldable screen. Multi-task for work and play with up to three multi-windows. Durability for confidence with water resistance<sup>2</sup>.",1799.99,//www.att.com/buy/phones/samsung-galaxy-z-fold3-5g-256gb-phantom-green.html
